experiment_id,date,description,planner_label,rho_T,rho_Z,ucb_mode,budget,sims_per_backup,horizon,eta_world_obs,eta_world_trans,trial_seed,episode_return,runtime_s,n_correct_open,n_wrong_open,n_listen_actions
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,29,17.0,0.2240823000029195,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,30,39.0,0.2304950999969151,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,31,-192.0,0.23455059999832883,1,2,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,32,39.0,0.22373320002225228,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,33,6.0,0.21980140000232495,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,34,17.0,0.22028779998072423,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,35,-203.0,0.20580369999515824,0,2,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,36,6.0,0.2234648000157904,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,37,-82.0,0.2163227000273764,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,38,17.0,0.21573419999913312,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,39,-181.0,0.22497300000395626,2,2,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,40,6.0,0.21072380000259727,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,41,-82.0,0.2149226999899838,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,42,-93.0,0.22607420000713319,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,43,-104.0,0.2167617000231985,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,44,28.0,0.23004279998713173,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,45,-93.0,0.2139172999886796,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,46,-93.0,0.20395759999519214,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,47,-93.0,0.21033079997869208,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,48,28.0,0.21827809998649172,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,49,28.0,0.21158699999796227,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,50,-71.0,0.2160773000214249,3,1,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,51,-82.0,0.2232660999870859,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,52,39.0,0.2144235000014305,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,53,-181.0,0.22298230000887997,2,2,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,54,6.0,0.20783139998093247,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,55,17.0,0.2252671000023838,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,56,6.0,0.21216900000581518,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,57,-71.0,0.2218253999890294,3,1,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,58,28.0,0.20917079999344423,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,59,-82.0,0.22126700001535937,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,60,17.0,0.20950050000101328,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,61,28.0,0.22276439997949637,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,62,17.0,0.21417679998558015,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,63,-60.0,0.2309059000108391,4,1,0
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,64,6.0,0.22168189997319132,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,65,17.0,0.2197675000061281,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,66,-93.0,0.2344431999954395,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,67,17.0,0.21555360002093948,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,68,28.0,0.21946239998214878,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,69,17.0,0.22292189998552203,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,70,17.0,0.20844789998955093,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,71,-82.0,0.2264556000009179,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,72,-71.0,0.23492550000082701,3,1,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,73,-82.0,0.23096800001803786,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,74,28.0,0.2177846000122372,3,0,2
